,time,gait,r,p,y,x,yy,z,wx,wy,wz,vx,vy,vz
0,1625753692.3456242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1625753692.4080138,0.0,-0.048056162893772125,0.002771330066025257,0.006329992786049843,-8.63447238187709e-07,-3.092384146322069e-06,0.09413448079731943,-0.0020355074666440487,-0.0023411421570926905,-0.001957210246473551,-0.00017596039306610046,-0.00039246854708598,5.502937436613125e-05
2,1625753692.418045,0.0,-0.048044268041849136,0.002766645047813654,0.006333488039672375,-2.3025536806178803e-06,-4.1858569003044854e-06,0.09413751115524728,-0.004166036378592253,-0.00021061324514448643,-0.007283532526344061,-0.00016542921134233434,-0.0002264431020929385,0.00016249163789177612
3,1625753692.4284258,0.0,-0.04804366081953049,0.0028040853794664145,0.0063382526859641075,1.1818897210358337e-06,-2.219685507565128e-06,0.09413893779636673,-0.004166036378592253,0.0029851801227778196,-0.000891945674084127,8.86738939767445e-05,4.866964638999468e-05,0.00021246880561633192
4,1625753692.4383464,0.0,-0.048060715198516846,0.0027875350788235664,0.006340340711176395,5.570619091774254e-07,-1.7042268903796898e-06,0.09413773250243102,-0.005231300834566355,-0.0023411421570926905,-0.000891945674084127,7.39598608483096e-05,8.758707304085383e-05,-9.641764401542256e-05
5,1625753692.4480412,0.0,-0.048042718321084976,0.0027882526628673077,0.006319141946732998,7.043107282597716e-07,-3.178985997984163e-06,0.0941328316966861,9.502156171947718e-05,-0.0012758777011185884,0.005499640945345163,-7.499225736008365e-05,1.8640633191604673e-05,-0.00019848605941786619
6,1625753692.4582272,0.0,-0.04805053770542145,0.002797055058181286,0.0063360705971717834,1.3764195532089962e-06,-2.437688275937211e-06,0.09413445361819259,0.0011602860176935792,0.0019199156668037176,-0.006218268070369959,-7.244494314601467e-05,-1.7405806981879225e-05,-0.00015129077123780178
7,1625753692.474681,0.0,-0.048040229827165604,0.002775672124698758,0.0063238730654120445,-1.3830363072495078e-06,-2.585455155440508e-06,0.09413901585010964,-0.0009702428942546248,-0.0034064066130667925,0.004434376489371061,-0.0001837323080842491,-1.1076118612977822e-05,8.064386422752816e-06
8,1625753692.4910665,0.0,-0.048062581568956375,0.0028311163187026978,0.006311589851975441,3.9262381338056596e-06,-2.535324880079126e-06,0.09413892588480892,-0.004166036378592253,0.0008546512108296156,0.006564905401319265,-2.8318004004120195e-05,2.304881292477793e-05,4.3932005951804546e-05
9,1625753692.508815,0.0,-0.04806525632739067,0.0028235376812517643,0.006319013424217701,3.042529110160175e-06,-1.0878427854771333e-06,0.09413716795203265,-0.0009702428942546248,0.0008546512108296156,0.005499640945345163,7.971865938555214e-05,6.25047237626696e-05,-0.0001207258395633873
