,time,gait,gazebo_r,gazebo_p,gazebo_y,gazebo_x,gazebo_y,gazebo_z,gazebo_wx,gazebo_wy,gazebo_wz,gazebo_vx,gazebo_vy,gazebo_vz,r,p,y,x,y,z,wx,wy,wz,vx,vy,vz,raw_vx,raw_vy,raw_vz
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.846,0.0,0.0,0.0,0.0,-0.00014775023971831246,0.012885293228396053,0.05665096535156372,0.0,0.0,0.0,-0.00023216720392084085,-0.0008103585677806878,0.0016297818609117929,-1.235952781475383e-09,1.4369774217245606e-05,-0.0004226598217119473,-3.603474986284272e-07,1.901421260858127e-07,0.035007122121178146,-0.0035165170787059886,-0.0030809580859413803,3.331147360667233e-05,2.4941433474647474e-05,0.0001030389995772261,0.0009696689080739413,-3.603474986286269e-05,1.901421260859181e-05,-4.172273344387837e-05
2,15.856,0.0,7.815884440038053e-06,-2.5956811760792236e-05,-0.0004192312339232316,-0.00014873370264459319,0.012886464727516762,0.05665244012800097,0.007841149203318265,-0.0027999053868938543,0.00040874616095631884,-0.00047769902521648823,0.0005806213753414592,0.0022636576512603084,7.815884440038053e-06,-2.5956811760792236e-05,-0.0004192312339232316,-1.901144839253771e-06,6.611109927556758e-08,0.0350072399370508,0.007841149203318265,-0.0027999053868938543,0.00040874616095631884,-8.99157240270429e-05,-0.00011554824079023244,-9.067226997121974e-05,-9.505724196267961e-05,3.3055549637923387e-06,-1.4970573089182256e-05
3,15.866,0.0,-8.647760388462116e-09,-2.8990021930078913e-05,-0.0004188517281017983,-0.000147902418780429,0.012886675430556042,0.05665180385485717,-0.005416038407550497,-0.004518867147333959,4.189642727136174e-05,-0.0003666430425777067,0.0011582050990600829,0.00063266238386249,-8.647760388462116e-09,-2.8990021930078913e-05,-0.0004188517281017983,-2.0781631440390524e-06,4.44404714243507e-07,0.03500871242072103,-0.005416038407550497,-0.004518867147333959,4.189642727136174e-05,-8.166901356436672e-05,0.00011595819485405684,0.00013698045670173218,-6.316113167318032e-05,2.108520677085183e-05,0.00010209277377055373
4,15.876,0.0,-1.087510937763793e-06,-2.1353945438050856e-05,-0.0004197667742793465,-0.0001484964132200441,0.012884185824775221,0.056653306604043274,-0.010427903912302482,-0.002259294292603872,0.0007648770021474402,-0.0024374364100488858,-0.0006262225879452756,0.00551472289936637,-1.087510937763793e-06,-2.1353945438050856e-05,-0.0004197667742793465,-1.7575711894653179e-06,3.5538893009695594e-07,0.03500759958702795,-0.010427903912302482,-0.002259294292603872,0.0007648770021474402,1.1317993993829517e-05,5.017327939572152e-05,-2.6109506359638874e-05,5.988734306066999e-06,1.855899392462535e-05,4.841262107261793e-05
5,15.886,0.0,2.3814964511855752e-05,-2.3223648306097873e-05,-0.0004171831464769104,-0.00015132226329923413,0.012884503066856817,0.05664742617514586,0.005984148085360966,-0.023135954653067923,-0.00018268227992937293,-0.0016126340656867737,-0.00012045994700914651,-0.007573199317397026,2.3814964511855752e-05,-2.3223648306097873e-05,-0.0004171831464769104,-1.9441629990173126e-06,-1.8480260610687083e-07,0.03500819288350855,0.005984148085360966,-0.023135954653067923,-0.00018268227992937293,-0.00010166801694283452,-0.0001293467035553443,0.0002342058049951863,7.052639211670949e-06,-3.311617475527791e-05,-2.734406381479429e-05
6,15.896,0.0,1.2098341494515635e-05,-4.5865902465064764e-05,-0.0004149374832648446,-0.00015664858265260128,0.012887430319047608,0.05664920845393667,-0.0025669893440183225,-0.01562597709847329,0.0018892543306252784,0.0001468786748060329,0.001591644929015076,-0.008171566069376059,1.2098341494515635e-05,-4.5865902465064764e-05,-0.0004149374832648446,-2.8385065039548962e-06,-1.802985949359015e-07,0.03500527851480008,-0.0025669893440183225,-0.01562597709847329,0.0018892543306252784,-1.1831938457668444e-05,-2.0625881643248503e-07,-0.0008012220909028283,-5.689133234153777e-05,-2.819408026487782e-05,-0.00012216169620359564
7,15.906,0.0,-9.417144702971015e-06,-8.341113999027582e-05,-0.00040738062473345555,-0.00014684034479078498,0.012885553017656795,0.05665002171757812,-0.01809628844796932,0.0033608291911794387,0.0031127813673361713,-1.538894772432317e-05,-0.0004461894813971357,-0.0006815140549931775,-9.417144702971015e-06,-8.341113999027582e-05,-0.00040738062473345555,-5.315774493114267e-06,1.505161768659835e-06,0.035012037259753576,-0.01809628844796932,0.0033608291911794387,0.0031127813673361713,-7.657226935264213e-05,0.00017396588522864572,0.00013347843472816747,-0.0001774532365314184,8.894549340877954e-05,0.0002023355918433128
8,15.916,0.0,4.139327671886971e-06,4.274165118806101e-08,-0.000412022503364959,-0.00014629308339426952,0.012887708838371247,0.05664394588662587,0.004172689990453231,2.033337666846036e-05,-0.00010382215300707912,0.0021241368224628574,0.002645545074096034,-0.007866130155738298,4.139327671886971e-06,4.274165118806101e-08,-0.000412022503364959,-2.407959452024183e-06,3.848221943880681e-08,0.0350077089490989,0.004172689990453231,2.033337666846036e-05,-0.00010382215300707912,1.3633790797883253e-05,-9.570919468868676e-05,0.0005281830130442768,2.2660371154316587e-05,1.1514779703941152e-05,0.00012791759467489574
9,15.926,0.0,-1.813723424059986e-05,1.2891277992314265e-05,-0.00040940595612222604,-0.00014794370808807506,0.01288636221548576,0.056650639217425955,-0.020275498213444553,0.024798382237054387,0.0009540753910568721,0.0013130258848974088,-0.00027861605933868986,-0.0011738589684644777,-1.813723424059986e-05,1.2891277992314265e-05,-0.00040940595612222604,-2.146327020443456e-06,1.2317065377978609e-06,0.035007939520694205,-0.020275498213444553,0.024798382237054387,0.0009540753910568721,0.00027737223069162863,0.00015121167450139755,-0.0005732569708104427,0.00016681302487751238,-1.4392380571663854e-05,-0.0002156704768089133
