,time,gait,gazebo_r,gazebo_p,gazebo_y,gazebo_x,gazebo_y,gazebo_z,gazebo_wx,gazebo_wy,gazebo_wz,gazebo_vx,gazebo_vy,gazebo_vz,r,p,y,x,y,z,wx,wy,wz,vx,vy,vz,raw_vx,raw_vy,raw_vz
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.923,0.0,0.0,0.0,0.0,-0.00013333919635859166,0.01288327363692688,0.05665195085818332,0.0,0.0,0.0,0.0012104897569807141,-0.0009619882005575566,0.002156423028851634,1.1190456809582272e-05,-3.33229128463619e-05,-0.0004305708496951751,0.0,0.0,0.034999631050568844,-0.003034087929134819,-0.005942941970769977,0.0010654674262681775,-0.00016538518879786294,-3.665155815601603e-05,-3.7069321865402414e-05,0.0,0.0,0.0
2,10.933,0.0,4.804737734698232e-06,-2.4448156491228806e-05,-0.00043400048816894497,-0.00013654917728038983,0.012883088473957296,0.05665003913015261,0.004823199332701497,0.006855569880971108,0.0002288986153405135,0.0006014131042872391,-0.0004175168504680037,-0.00034543456530222987,4.804737734698232e-06,-2.4448156491228806e-05,-0.00043400048816894497,1.2797882841010522e-06,6.997627432087095e-07,0.035007495620589184,0.004823199332701497,0.006855569880971108,0.0002288986153405135,0.00022210906410723882,-2.653953170330007e-05,0.0003024088250423994,0.00010664902367508364,5.831356193405691e-05,0.0006553808350282873
3,10.943,0.0,-4.536459455754441e-09,1.0155696999799724e-06,-0.00043383238601264117,-0.00013566864107581017,0.012883325586955019,0.05665114594897387,-0.0023183136176172497,-0.004641323874913533,1.9641093165134797e-05,-0.0003462043772481181,0.0001587988747871523,0.0013440402450285356,-4.536459455754441e-09,1.0155696999799724e-06,-0.00043383238601264117,1.7961401363453255e-06,7.486893861263777e-07,0.03500827964235398,-0.0023183136176172497,-0.004641323874913533,1.9641093165134797e-05,-1.3776527970001768e-05,9.136718359818035e-05,0.0005519680858400073,8.164273347024117e-05,3.403133573301679e-05,0.00039311780841521266
4,10.953,0.0,2.8280419941503373e-06,-1.119739742425844e-08,-0.0004329375097426567,-0.00014066753674221434,0.012881361477319038,0.05665665666555671,-0.004348319226621789,0.012544423429846486,0.00042635991534559925,-0.0013447280630079867,0.0002957784687740078,0.003525623016265798,2.8280419941503373e-06,-1.119739742425844e-08,-0.0004329375097426567,2.0447170848668372e-06,4.4080193541823354e-07,0.03500688913675037,-0.004348319226621789,0.012544423429846486,0.00042635991534559925,0.00020885181734832978,4.2840536972106526e-05,0.00027873735363937927,6.389740890208861e-05,1.3775060481819786e-05,0.00022681519317260273
5,10.963,0.0,1.5459428483003724e-06,5.137323057421487e-07,-0.0004279823505113807,-0.0001356467709100791,0.01288425627695566,0.05664990712910438,0.005099063872800504,0.007004741541870567,0.0004078969578269192,0.002930367934853081,0.0004203629838864899,-0.0009928156110192183,1.5459428483003724e-06,5.137323057421487e-07,-0.0004279823505113807,1.3658113137554606e-06,1.510403530413651e-06,0.035011137390136185,0.005099063872800504,0.007004741541870567,0.0004078969578269192,9.94323988860941e-06,-1.6688884520404264e-05,0.00016695625923701353,3.414528284388724e-05,3.776008826034208e-05,0.00028765848918352934
6,10.973,0.0,2.007879030711629e-05,-1.9773371774010918e-05,-0.0004343894999332022,-0.00013306619204381555,0.012885000822924127,0.05664527257383896,-0.0015251631095577487,-0.0031841746347326554,-0.000398463781360262,0.0012346274600011,0.0009571058088609643,-0.00766530331579854,2.007879030711629e-05,-1.9773371774010918e-05,-0.0004343894999332022,1.1061978101717385e-06,1.3164482520755527e-07,0.03500549566514434,-0.0015251631095577487,-0.0031841746347326554,-0.000398463781360262,-9.482120273861431e-05,1.7439849620349202e-06,0.00014372564295637072,-4.339761848232743e-06,-1.4202947950028526e-05,-4.99988861210945e-05
7,10.983,0.0,6.85753930481752e-06,-3.285137049206527e-06,-0.00042900723344685887,-0.00013752166121247191,0.012883845008042889,0.05665017725397392,0.0005417718463268668,-0.003145838728280619,-0.0011379614546250772,0.00044458946683708994,-0.0008094304354784691,0.00043363566157970056,6.85753930481752e-06,-3.285137049206527e-06,-0.00042900723344685887,1.6370295173942506e-06,6.612860314822444e-07,0.035002239096457485,0.0005417718463268668,-0.003145838728280619,-0.0011379614546250772,-3.0597016132759463e-06,-1.2135968799370064e-05,-9.941702909910122e-05,-3.977765473776782e-06,-2.185083866103282e-06,-0.00015101364741233397
8,10.993,0.0,1.762235394015058e-05,-5.1914327875261024e-05,-0.0004285751368883312,-0.0001354480099539056,0.012885457553499067,0.05665243664698849,-0.003142283368723686,-0.012153993057345297,0.0004039694882768468,9.419285988250966e-05,-0.001521559898299865,0.007633939615212245,1.762235394015058e-05,-5.1914327875261024e-05,-0.0004285751368883312,5.467492844059285e-07,1.2384724076899833e-06,0.0350113090805341,-0.003142283368723686,-0.012153993057345297,0.0004039694882768468,-0.0001523998765195529,9.053756760376408e-05,-0.0006437297776626918,-3.744919501152185e-05,1.9941761806793284e-05,0.00011049859459325457
9,11.003,0.0,3.197696964669305e-06,-5.3344593099622066e-06,-0.00042965523224316484,-0.00013803746680712212,0.012884132839066,0.0566505462683851,0.00521704243155243,-0.009539829083518445,-0.0004807450348038386,0.00040540293410957,-0.0006113988228991828,0.0008441315745641498,3.197696964669305e-06,-5.3344593099622066e-06,-0.00042965523224316484,1.66354048039552e-06,1.3742344213141244e-06,0.03500740065003972,0.00521704243155243,-0.009539829083518445,-0.0004807450348038386,2.4487709376909008e-05,-0.00011384447313985843,0.0002865834790914915,7.443229166001314e-06,-3.404227727488084e-06,-9.341850241168438e-05
