,time,gait,gazebo_r,gazebo_p,gazebo_y,gazebo_x,gazebo_y,gazebo_z,gazebo_wx,gazebo_wy,gazebo_wz,gazebo_vx,gazebo_vy,gazebo_vz,r,p,y,x,y,z,wx,wy,wz,vx,vy,vz
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.193,0.0,0.0,0.0,0.0,-0.0003023104382461559,0.01325601720801889,0.05665079564860974,0.0,0.0,0.0,-0.001086798560953616,0.00023826048137698318,-0.00656205149242625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.202,0.0,0.0,0.0,0.0,-0.00029825366389997103,0.013259227394008475,0.05665045241949275,0.0,0.0,0.0,7.470323332014596e-06,-0.0006566359322853117,-0.0010288327405371747,9.462433297101888e-06,1.4542098461655977e-07,-0.0003102525568885783,0.0,0.0,0.03408380170455991,0.012810351508621089,0.008094361949745322,0.00016579591168756525,0.0,0.0,0.0
3,1.212,0.0,1.3374273651370365e-06,-5.9983262824209255e-06,-0.0003129080777904189,-0.0003008393212665914,0.013259446010013411,0.056652016040227335,-8.702692301370264e-05,-0.011325973291940702,1.1103141444976674e-05,1.7019701198814603e-05,0.00026121771540971205,0.0022063798496856917,1.3374273651370365e-06,-5.9983262824209255e-06,-0.0003129080777904189,2.2396928051754417e-08,2.359875148488788e-07,0.034083927365551416,-8.702692301370264e-05,-0.011325973291940702,1.1103141444976674e-05,1.866410670979533e-06,1.966562623740655e-05,1.047174929234839e-05
4,1.222,0.0,4.774518057200851e-08,-1.71836085976804e-07,-0.00031588152468845713,-0.00030052465928341257,0.013259032222650109,0.056652172961408204,-0.0003826418291364043,-0.0007760657288965806,1.286829338509686e-05,-0.000153274682315456,0.00040312262508478147,0.0022030303714352445,4.774518057200851e-08,-1.71836085976804e-07,-0.00031588152468845713,6.043149159695727e-07,-5.77008430646675e-07,0.03407651293616731,-0.0003826418291364043,-0.0007760657288965806,1.286829338509686e-05,2.746885981679873e-05,-2.62276559384852e-05,-0.0003313076542091213
5,1.232,0.0,-1.9983182868756976e-08,9.67314916238642e-08,-0.0003175877954354,-0.000297622535406956,0.013258279375099945,0.05665121138942812,-0.00019461343681302702,0.0074816179871816,3.805672993412553e-06,0.0006973337500806415,0.0005143644282942391,0.0013721714903239901,-1.9983182868756976e-08,9.67314916238642e-08,-0.0003175877954354,1.081549024298245e-06,-7.610906468391576e-07,0.03407631063388557,-0.00019461343681302702,0.0074816179871816,3.805672993412553e-06,3.379840700932013e-05,-2.3784082713723655e-05,-0.00023409595857311664
6,1.242,0.0,-3.8213836542668365e-09,-1.1561900039480064e-05,-0.0003171827326397584,-0.00029529693663081995,0.013258980960148227,0.0566522380552059,-0.0029993401058005086,-0.007682967165364031,0.0005749197010797562,-0.0015426686277465935,6.196912355968995e-05,-0.0007683188945208035,-3.8213836542668365e-09,-1.1561900039480064e-05,-0.0003171827326397584,1.0107583992349789e-07,-4.2355261839488456e-08,0.034084054450354534,-0.0029993401058005086,-0.007682967165364031,0.0005749197010797562,2.526895998087445e-06,-1.0588815459872106e-06,6.318644865666017e-06
7,1.252,0.0,1.3876136574031518e-06,-1.8976885410597727e-05,-0.0003173114382559535,-0.00029789389005808575,0.013258620144693459,0.056650098880701785,0.006767598797575446,-0.00012365558151156036,0.00021172972216145742,7.046095177551631e-05,-0.00039005460870393077,-0.0006000685577659722,1.3876136574031518e-06,-1.8976885410597727e-05,-0.0003173114382559535,4.621345719643677e-08,1.3375411418714567e-07,0.03408530474773377,0.006767598797575446,-0.00012365558151156036,0.00021172972216145742,5.954132286170583e-07,-2.5558350165433264e-06,3.443455455880148e-05
8,1.262,0.0,2.3458557341798392e-05,-2.4727718211428297e-05,-0.00031615922085349195,-0.0002982627511053092,0.01326068546051301,0.056643941259904615,0.007871829833205776,-0.024784863468020633,-0.0006702471648039137,0.0019289827691331652,0.002516701526322049,-0.00800714266100475,2.3458557341798392e-05,-2.4727718211428297e-05,-0.00031615922085349195,-5.5012858747593985e-08,-1.158652540717009e-06,0.03408357168830254,0.007871829833205776,-0.024784863468020633,-0.0006702471648039137,-1.6483194367929152e-05,-1.4541102751758337e-05,0.000176468803380833
9,1.272,0.0,4.707612482324132e-06,7.329290809743543e-07,-0.00031127500705613147,-0.000296997330071901,0.013258466267873659,0.056650286779754214,0.004732543563406896,0.015199527695557543,-0.0003994559473820164,-0.000459034687730689,-0.0007003076815604303,0.0005244706666469335,4.707612482324132e-06,7.329290809743543e-07,-0.00031127500705613147,2.0667475885555175e-07,6.143126012048139e-08,0.034083796328066664,0.004732543563406896,0.015199527695557543,-0.0003994559473820164,-2.1871856636067312e-05,2.0563047673990958e-05,0.00018714235452740158
