,time,gait,r,p,y,x,y,z,wx,wy,wz,vx,vy,vz
0,1625231798.4014595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1625231798.4402757,0.0,-0.06533392518758774,-0.020749399438500404,0.005187115166336298,-1.9289620123430495e-07,3.939856306270362e-07,0.07398158601445444,-0.001029364881105721,0.003865619422867894,-0.0008660606690682471,-8.68492004897287e-05,0.00013991449085545916,0.00046393404392201673
2,1625231798.4492064,0.0,-0.06532339751720428,-0.020754259079694748,0.005184318404644728,5.690759698750991e-07,-1.1415887360213817e-06,0.07397842119015446,0.001101164030842483,-0.00359123176895082,-0.00299658952280879,4.393637969328913e-05,-4.270519467721378e-05,-0.00044189312988072695
3,1625231798.4595149,0.0,-0.06530782580375671,-0.020740505307912827,0.005176058504730463,1.5195913095830682e-06,-2.275781762435536e-06,0.07397834788610119,3.5899574868381023e-05,-0.008917554281651974,-0.0019313250668346882,3.344331888652909e-05,-4.8448049664388725e-05,-0.00036221515046701774
4,1625231798.4694545,0.0,-0.06528768688440323,-0.020749958232045174,0.005187682341784239,1.244776477955789e-06,-5.070323931280485e-06,0.07397976271079781,-0.002094629220664501,-0.004656496457755566,0.003394997213035822,-3.4753866262737673e-05,-0.00014868260102165193,-5.66840196137356e-06
5,1625231798.4793103,0.0,-0.06527543067932129,-0.02073269709944725,0.005188098642975092,1.744190838988413e-06,-3.133857563238085e-06,0.07397795202648737,0.002166428603231907,0.003865619422867894,-0.0019313250668346882,1.9213643338562643e-05,-5.818350302711895e-05,3.0618452935535544e-05
6,1625231798.4894915,0.0,-0.0652882382273674,-0.020700523629784584,0.005160913337022066,4.689544968593251e-06,-2.238028199215425e-06,0.07397672492921707,3.5899574868381023e-05,0.0006698260549455881,-0.004061853978782892,0.00015065736924291535,9.691417970675643e-05,-9.589711450935346e-05
7,1625231798.4995806,0.0,-0.0652899295091629,-0.020666761323809624,0.0052022733725607395,6.140609606290759e-06,-2.3379118520572284e-06,0.07397535962990234,0.002166428603231907,0.0049308836460113525,0.003394997213035822,0.000192396607110311,-1.3295673716618866e-06,-0.00013181871407077716
8,1625231798.5102022,0.0,-0.06529448926448822,-0.02063080109655857,0.00520605081692338,8.793081750883835e-06,-3.5307638328527235e-06,0.07398126341249499,-0.007420951500535011,0.0006698260549455881,0.0012644683010876179,0.0002405288473290814,-9.092198786415099e-05,-2.730467694361268e-06
9,1625231798.5194142,0.0,-0.0653037503361702,-0.020624397322535515,0.00520630506798625,1.0350857659609247e-05,-1.5225916594682753e-06,0.07397852249344611,-0.001029364881105721,-0.00678702536970377,-0.00299658952280879,0.00012442562117491264,0.000125811032156955,-0.0001357055019658295
10,1625231798.5293505,0.0,-0.06528802961111069,-0.020630918443202972,0.005222246516495943,9.261287421888365e-06,-2.969089390153501e-06,0.07397433210035785,0.004296957515180111,0.0006698260549455881,0.005525526124984026,-0.00010414541658421448,0.00011936935909371589,-0.0003798375030230755
11,1625231798.5393598,0.0,-0.06528771668672562,-0.020640304312109947,0.005216845776885748,9.264534772200628e-06,-2.8994302829626895e-06,0.07397568877955496,0.001101164030842483,0.0049308836460113525,-0.007257647346705198,-0.00022641934706829885,-2.901293379410182e-05,-0.0002151194483686021
12,1625231798.5498435,0.0,-0.0652608647942543,-0.020646866410970688,0.005219727288931608,8.774722853967243e-06,-4.716245360469884e-06,0.07397814780793345,-0.002094629220664501,-0.002525967312976718,0.0012644683010876179,-0.0001634530237071886,-0.00011111575172912105,0.00011810647960472464
13,1625231798.5593832,0.0,-0.0652887299656868,-0.020626403391361237,0.00519509008154273,1.0074644383649412e-05,-3.6660301236460247e-06,0.07397837156301826,3.5899574868381023e-05,-0.00359123176895082,0.00232973275706172,4.3381604812568304e-05,-1.7767620653684623e-05,0.00012688269471465493
14,1625231798.5693283,0.0,-0.06529626995325089,-0.02061156928539276,0.005189115647226572,1.1981904525545928e-05,-4.214557236377481e-06,0.07397695681949124,3.5899574868381023e-05,-0.00678702536970377,0.00019920378690585494,0.00011951411306282002,8.095971818821804e-05,-5.6765812326597565e-05
15,1625231798.579422,0.0,-0.06527142971754074,-0.020592473447322845,0.005175414029508829,1.2764739832846206e-05,-5.165097096429538e-06,0.0739798857241609,-0.001029364881105721,-0.002525967312976718,0.00019920378690585494,9.142527878478531e-05,-5.424843791591475e-05,-3.7821233273316905e-05
16,1625231798.5894694,0.0,-0.06528782099485397,-0.020592570304870605,0.005150041077286005,1.3133091280433107e-05,-3.089832392763614e-06,0.0739737402726996,3.5899574868381023e-05,-0.00678702536970377,-0.0019313250668346882,7.47435873246055e-05,5.1486135862397567e-05,-0.00014617976580933123
17,1625231798.5994163,0.0,-0.06529898196458817,-0.020592879503965378,0.005155618768185377,1.3076546709893389e-05,-1.9091269052584625e-06,0.07397715954022731,3.5899574868381023e-05,-0.008917554281651974,0.00232973275706172,-1.7309875657022363e-05,0.00014264027426089178,-7.169930882901257e-05
18,1625231798.609547,0.0,-0.06531160324811935,-0.020598240196704865,0.00514318747445941,1.3356184807307436e-05,-8.768787680898948e-07,0.07397859733925315,3.5899574868381023e-05,-0.005721760913729668,-0.00299658952280879,-5.484029282861537e-05,8.356359138986506e-05,0.0001548773397517933
19,1625231798.6194665,0.0,-0.06529780477285385,-0.020626770332455635,0.005144140217453241,8.913146401355598e-06,-3.0393947193230186e-06,0.07397702139571798,0.007492750883102417,-0.001460702857002616,0.006590790580958128,-0.00019249561261343854,-1.7262389636597826e-05,5.178783774127818e-05
20,1625231798.6294923,0.0,-0.06531155854463577,-0.020639149472117424,0.0051473635248839855,8.810747867987745e-06,-4.18468868427363e-06,0.07397573587513342,-0.002094629220664501,-0.007852289825677872,-0.0008660606690682471,-0.00020894362732671055,-2.5990937942973798e-05,-0.0001036413726258549
21,1625231798.6394,0.0,-0.06533141434192657,-0.020631881430745125,0.0051515293307602406,9.395146346909133e-06,-6.443740386621877e-07,0.07397594995051107,3.5899574868381023e-05,-0.001460702857002616,0.003394997213035822,-9.11952982054153e-05,0.000154850636881101,-0.0001883040079214029
22,1625231798.6492946,0.0,-0.06535150110721588,-0.020604928955435753,0.005164118949323893,1.146868327505518e-05,1.751864906959777e-06,0.07397565407508842,-0.002094629220664501,-0.001460702857002616,-0.0019313250668346882,4.0140294940495867e-05,0.00019268469800058126,-0.00013337657962844427
23,1625231798.6594126,0.0,-0.06532992422580719,-0.020583491772413254,0.005179259460419416,1.4277490506045543e-05,-2.4574317057657336e-07,0.07397580884539262,0.002166428603231907,-0.008917554281651974,0.005525526124984026,0.00020230891809745337,-1.0383905248811076e-05,-7.552646248814737e-07
24,1625231798.6694036,0.0,-0.06533563882112503,-0.020565101876854897,0.005205353256314993,1.5047047369959321e-05,-7.846467273905922e-07,0.07397710998197261,3.5899574868381023e-05,-0.0003954384010285139,0.009786583483219147,0.00013608829174610454,-6.015718629877671e-05,2.611874422533917e-06
25,1625231798.6794128,0.0,-0.06531375646591187,-0.020557833835482597,0.005226791370660067,1.60366877277468e-05,-1.0145579846729258e-06,0.0739754319063962,-0.001029364881105721,-0.00359123176895082,0.003394997213035822,6.39796259971037e-05,-4.788522671437016e-05,8.969501785815799e-05
26,1625231798.6893404,0.0,-0.0653139054775238,-0.020544344559311867,0.00519532198086381,1.735293265490989e-05,-5.672475613879846e-07,0.07397300953574922,-0.002094629220664501,0.003865619422867894,-0.005127118434756994,4.394133519171733e-05,-3.0450142132707837e-05,5.072158744813172e-05
27,1625231798.699475,0.0,-0.06532557308673859,-0.02053018845617771,0.005192802753299475,1.8336366623711298e-05,4.806727606151973e-07,0.07397582595778451,-0.002094629220664501,-0.002525967312976718,-0.0019313250668346882,5.6417586151985915e-05,0.00010883701148498929,-7.72732934239356e-06
28,1625231798.7095442,0.0,-0.06532004475593567,-0.02051289565861225,0.005233026575297117,1.956746824696015e-05,-1.4186290845513705e-06,0.07397737943333227,0.003231693059206009,-0.005721760913729668,0.008721319027245045,9.733238800559836e-05,6.840884720971215e-06,0.00012193597282413786
29,1625231798.719489,0.0,-0.06534136831760406,-0.02049536630511284,0.0052217454649508,2.0775291074560942e-05,1.212652442510176e-06,0.0739775644005395,-0.006355687044560909,0.002800354966893792,0.00232973275706172,5.655665111834303e-05,1.154020416910024e-05,2.8828576151716447e-05
30,1625231798.7294922,0.0,-0.0653325542807579,-0.020492522045969963,0.00523046450689435,2.0271980419379887e-05,-1.4377746044083595e-06,0.07397869948223396,-0.003159893676638603,-0.005721760913729668,0.003394997213035822,4.586514178867633e-05,3.0194963188108156e-05,-4.3429673405188505e-05
31,1625231798.7394907,0.0,-0.06532271206378937,-0.020507363602519035,0.005228244233876467,1.911722595498988e-05,-1.1319841353094051e-06,0.07397872981506559,-0.002094629220664501,-0.001460702857002616,0.0012644683010876179,-2.5492124427206314e-05,-8.011307762136205e-05,0.0001642075783189795
32,1625231798.7495368,0.0,-0.06532715260982513,-0.020498720929026604,0.005218861158937216,2.0512698446460698e-05,1.6194957349474626e-07,0.07397745256061664,3.5899574868381023e-05,-0.002525967312976718,0.005525526124984026,5.275219138040546e-05,6.483073550892411e-05,0.00011388269415846963
33,1625231798.7594664,0.0,-0.06534074991941452,-0.020532939583063126,0.0052314684726297855,1.885162571053922e-05,1.0595591005621574e-06,0.07397617873384071,0.005362221971154213,-0.011048083193600178,-0.0008660606690682471,-8.065829561274498e-06,9.335046086048905e-05,-0.00012673517159336443
34,1625231798.769387,0.0,-0.065329410135746,-0.020544223487377167,0.00525760417804122,1.5514651963220716e-05,-1.1261212003038645e-06,0.07397897443206494,-0.001029364881105721,-0.001460702857002616,0.00232973275706172,-0.00022571595371295188,-3.1333386463919517e-06,2.8629721321605774e-05
35,1625231798.779497,0.0,-0.06530851870775223,-0.0205526202917099,0.005244038533419371,1.6719688483352035e-05,-2.29520293604929e-06,0.07397725859284426,0.002166428603231907,0.0006698260549455881,0.00232973275706172,-0.0001444976837098201,-0.0001139781761871184,4.037669640832117e-05
36,1625231798.7895384,0.0,-0.06531722098588943,-0.020550644025206566,0.005229885224252939,1.6523775247627437e-05,-2.3633032029193868e-06,0.07397558090552984,3.5899574868381023e-05,-0.004656496457755566,-0.004061853978782892,2.151366094629932e-06,-6.794734005800734e-05,-0.00010982946730793866
37,1625231798.7998679,0.0,-0.06530652940273285,-0.020564714446663857,0.0052286661230027676,1.576338168347846e-05,-4.678222606864513e-06,0.0739743845270408,0.003231693059206009,-0.00359123176895082,0.003394997213035822,-0.00012415378120442895,-7.343751492067466e-05,-5.0256468280211436e-05
38,1625231798.8095071,0.0,-0.06529227644205093,-0.02053327113389969,0.005227718036621809,1.8811624316369957e-05,-3.561875317137364e-06,0.07397579916312959,-0.006355687044560909,0.007061412557959557,-0.005127118434756994,8.144001740912763e-06,-4.884352031504084e-05,6.732062564644604e-05
39,1625231798.8194265,0.0,-0.0652891993522644,-0.02053890936076641,0.005219619255512953,1.576243493792151e-05,-4.1935133458306795e-06,0.07397807578909041,0.003231693059206009,-0.00678702536970377,-0.0019313250668346882,5.2369700731528764e-05,2.791699026464732e-05,5.9995301054285116e-05
40,1625231798.8293839,0.0,-0.06529577076435089,-0.02052854746580124,0.005221230443567038,1.7911870071871117e-05,-1.8362846731720395e-06,0.07397425322777756,0.004296957515180111,-0.007852289825677872,0.003394997213035822,-1.7796336871187e-05,6.0036901573415275e-05,-4.79785295024914e-05
41,1625231798.8396456,0.0,-0.06530826538801193,-0.020539596676826477,0.005213532131165266,1.745818137880578e-05,-1.2469174715187825e-06,0.07397727432721515,-0.003159893676638603,-0.0003954384010285139,-0.0019313250668346882,0.00016152194509177643,0.00027572933248347934,-0.00019282690197898895
42,1625231798.8494596,0.0,-0.06529715657234192,-0.020542077720165253,0.00521179148927331,1.6992423581115024e-05,-4.510924870013144e-06,0.07397867194483546,-0.001029364881105721,-0.008917554281651974,0.00232973275706172,2.976731603822622e-05,6.364830962090319e-05,4.295005036876186e-06
43,1625231798.8595822,0.0,-0.06529322266578674,-0.02056894823908806,0.005203132051974535,1.4904444977800746e-05,-2.729309190700746e-06,0.07397874487169323,0.003231693059206009,-0.001460702857002616,0.0012644683010876179,-0.00016041758957435534,-0.00012577127583828662,4.829333485212646e-05
44,1625231798.8695235,0.0,-0.06528139114379883,-0.020542267709970474,0.005207075271755457,1.8071613355000182e-05,-6.424495600558522e-06,0.07397550706501932,-0.001029364881105721,-0.001460702857002616,0.0012644683010876179,-1.8285941613396838e-05,-8.245509641477271e-05,-9.361734792379509e-05
45,1625231798.8800182,0.0,-0.0652848556637764,-0.020535185933113098,0.005171659868210554,1.8243132968741305e-05,-4.068205794557911e-06,0.07397574061130109,-0.001029364881105721,0.008126677013933659,-0.004061853978782892,7.029067287928992e-05,-0.00011238474588162435,-0.00011485223339652788
