,time,gait,r,p,y,x,y,z,wx,wy,wz,vx,vy,vz
0,1622042947.0760274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1622042947.14756,0.0,-0.010711492039263248,-0.08418944478034973,0.008517018519341946,2.5327838858446583e-06,-1.94226269332326e-06,0.060886000582148755,0.0037586786784231663,-0.005865783430635929,0.004383882973343134,0.0005415457516587667,-0.00018581938978353316,0.0003508083633655439
2,1622042947.1576898,0.0,-0.010727432556450367,-0.08418729901313782,0.008518319576978683,2.05753253192803e-06,3.2696876538923503e-07,0.06088430112243117,-0.005828701425343752,-0.005865783430635929,0.0011880896054208279,0.00018857289108182337,2.822092699260864e-06,7.702784628198713e-05
3,1622042947.1677887,0.0,-0.01073785312473774,-0.08417610824108124,0.008510892279446125,1.8491398055403563e-06,-3.348010038650706e-07,0.06088435547577397,0.0026934142224490643,-0.0026699898298829794,-0.00307296821847558,8.863097653335149e-06,5.366960455167014e-05,7.131532394778651e-06
4,1622042947.17942,0.0,-0.01072448119521141,-0.08419456332921982,0.008485473692417145,3.863283268984441e-07,1.002384133870493e-06,0.06088730511836307,0.000562885426916182,-0.01119210571050644,-0.005203497130423784,-4.4577934311809035e-05,3.888717837773017e-05,8.115724036598526e-05
5,1622042947.1902356,0.0,-0.010724889114499092,-0.08420350402593613,0.008512595668435097,-7.283673053026796e-07,-1.0722856754116772e-06,0.06088581185740011,0.0026934142224490643,0.0037215969059616327,-0.00307296821847558,-0.00014253618763135112,-2.2282338576251038e-05,8.4750476456169e-05
6,1622042947.1975667,0.0,-0.010718634352087975,-0.08419836312532425,0.008514964021742344,1.3749530269890897e-06,-1.7844811198847177e-07,0.060884352097004824,0.004823943134397268,-0.0037352542858570814,0.003318618517369032,5.896374259972164e-05,-2.583084563622809e-05,-0.00031672442730729344
7,1622042947.2075691,0.0,-0.010712976567447186,-0.08418657630681992,0.008524853736162186,2.1934970465820047e-06,3.5040012218851e-07,0.06088433019917584,0.0026934142224490643,-0.0016047253739088774,-0.002007703762501478,0.00018340890222833507,9.462362155466004e-05,-0.0002991310755158912
8,1622042947.2176607,0.0,-0.010700289160013199,-0.08418142795562744,0.008523060940206051,1.955291855169905e-06,-1.6268285011888928e-06,0.06088616754363718,0.0037586786784231663,-0.0026699898298829794,0.0011880896054208279,8.125394754928041e-07,-6.286998133316485e-05,1.3322768507119067e-05
9,1622042947.2275393,0.0,-0.010693017393350601,-0.0841868594288826,0.008528942242264748,-7.122999712977363e-08,-1.9368966677271726e-06,0.060884552679636564,-0.00050237902905792,0.0026563324499875307,0.00012282520765438676,-5.625676184306267e-05,-0.00015057141229295713,6.752095064208223e-06
10,1622042947.237784,0.0,-0.01070025097578764,-0.08416219055652618,0.008509870618581772,3.844125394170117e-06,-5.296341300947693e-07,0.06088452540933777,-0.001567643485032022,-0.006931047886610031,-0.004138232674449682,0.00011639532474035953,6.748694938994332e-07,-1.7592745867031627e-05
11,1622042947.2474809,0.0,-0.010741985403001308,-0.0841432586312294,0.008506945334374905,4.6511006132204935e-06,-3.1653030412026606e-08,0.06088298641079723,-0.001567643485032022,0.0037215969059616327,-0.0009424392483197153,-2.0431290400043173e-05,0.00031901001570934544,-0.0003259377763081297
12,1622042947.2577512,0.0,-0.010738135315477848,-0.08415064215660095,0.008514974266290665,5.143397527343496e-06,1.1277169959175715e-06,0.06087974070003144,0.006954472046345472,-0.0005394609179347754,0.00012282520765438676,-0.0001797467149533645,0.0003743404806898525,-0.000479370357231507
13,1622042947.267493,0.0,-0.010764718055725098,-0.08415263891220093,0.008510018698871136,3.465758663945273e-06,2.4543500625889836e-06,0.06088426175369387,-0.001567643485032022,0.0005258035380393267,0.00225335406139493,-3.637334885098819e-05,0.00010624045330339044,1.5846783467591978e-05
14,1622042947.2774937,0.0,-0.010738763958215714,-0.08413900434970856,0.00852192472666502,3.095934847555104e-06,2.210101536406772e-06,0.06088265097851273,-0.00050237902905792,-0.0005394609179347754,0.00012282520765438676,-0.00010600256725420385,-6.42009404354362e-05,0.00024592139573962143
15,1622042947.287485,0.0,-0.010731740854680538,-0.08411460369825363,0.008489592000842094,4.3920739570962875e-06,-5.389555278387248e-07,0.06088747641522069,-0.005828701425343752,0.0026563324499875307,0.00012282520765438676,-4.678894868264519e-05,-0.00021976429432560594,0.00019072468528196214
16,1622042947.2977176,0.0,-0.010728519409894943,-0.08411742746829987,0.008500396274030209,5.956674426231545e-06,4.391706234854742e-07,0.06088285688977778,-0.001567643485032022,0.0037215969059616327,0.00225335406139493,8.089675962675454e-05,-0.0001268704627329731,5.328974485797483e-05
17,1622042947.3075478,0.0,-0.010738370008766651,-0.08411163091659546,0.008489650674164295,6.914610045281877e-06,-1.666910841510716e-07,0.060884499050796737,-0.001567643485032022,-0.0026699898298829794,0.011840734630823135,0.00010425027353421264,-1.2918580761134991e-05,-0.0001074127709468363
18,1622042947.3175306,0.0,-0.010737085714936256,-0.08414413779973984,0.008461249992251396,3.844498981581124e-06,8.768816169846261e-07,0.06088424048205507,0.0026934142224490643,-0.006931047886610031,-0.004138232674449682,-9.20298543859292e-05,3.566979952565084e-05,2.118413651365463e-05
19,1622042947.327564,0.0,-0.010736470110714436,-0.08414015173912048,0.008456207811832428,4.038463953595639e-06,8.714250175970162e-07,0.0608828325179776,0.000562885426916182,0.0005258035380393267,0.00012282520765438676,-0.00016744177796014788,7.002710815314783e-05,-6.182315984916553e-05
20,1622042947.3375304,0.0,-0.01071664784103632,-0.08410820364952087,0.00845523551106453,6.304333622614289e-06,7.752580607270354e-07,0.06088448865620468,0.000562885426916182,0.0037215969059616327,0.00225335406139493,3.196355629706604e-05,-9.657173013493845e-05,0.00010516428902742336
21,1622042947.3475401,0.0,-0.01072615571320057,-0.08407922834157944,0.008452307432889938,8.554175345537596e-06,-8.552742419079551e-07,0.06088617877396195,-0.002632908057421446,0.0005258035380393267,0.003318618517369032,0.00020589344302165337,-0.00015783862151571686,0.00027397556794942634
22,1622042947.3576303,0.0,-0.01072800625115633,-0.08403008431196213,0.0084643280133605,1.2781886483285987e-05,1.6564392996132327e-06,0.060883076350738974,-0.00050237902905792,-0.0037352542858570814,0.0011880896054208279,0.0002940416720240961,2.6584040317043454e-05,-1.6559367573552755e-07
