,time,gait,r,p,y,x,y,z,wx,wy,wz,vx,vy,vz
0,1621955082.3150945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1621955082.3727098,0.0,-0.03983689472079277,-0.019315721467137337,0.010547652840614319,2.2226341851033782e-07,-1.171710523439895e-06,0.05677758462103125,0.003299976233392954,-0.001125243492424488,0.00261959177441895,5.8378490294783555e-05,-0.0004776750029043322,5.211871171831487e-05
2,1621955082.3827775,0.0,-0.0398159883916378,-0.01932566426694393,0.010542942211031914,-1.4309712473639657e-06,-2.246833544536364e-06,0.056777571657738786,0.004365240689367056,-0.0075168302282691,0.00261959177441895,-0.00018289621388939536,-0.00021833304648926594,-8.547110185373632e-06
3,1621955082.392476,0.0,-0.03978734835982323,-0.019316814839839935,0.01055886223912239,-1.0389421602335913e-06,-3.898413060088313e-06,0.056777809938635376,0.003299976233392954,-0.006451565772294998,0.011141707189381123,-6.555274987280369e-05,-0.0002772878445030143,0.00010010354840413506
4,1621955082.4026604,0.0,-0.03978104889392853,-0.019335806369781494,0.010551242157816887,-1.5451482706721476e-06,-4.311775276079344e-06,0.056779412321516766,-0.0020263460464775562,-0.008582094684243202,0.000489062862470746,-7.860588365836569e-05,-0.00010905361694585142,0.0002331285622642394
5,1621955082.4134958,0.0,-0.039795249700546265,-0.019355036318302155,0.01051257736980915,-2.8438884317402713e-06,-3.5398899681307605e-06,0.05677781068411272,-0.00415687495842576,-0.0075168302282691,-0.003771994961425662,-0.00012615332492152133,1.5996627913099466e-05,-1.7765038200313755e-05
6,1621955082.4242928,0.0,-0.03979361057281494,-0.01936635933816433,0.010497193783521652,-3.9545492428114115e-06,-3.554818622956979e-06,0.056779254523394,0.0011694474378600717,-0.006451565772294998,0.00261959177441895,-0.0001714309315780275,6.593958359314161e-06,-8.2013710522577e-05
7,1621955082.4324398,0.0,-0.03977575525641441,-0.019361834973096848,0.010496288537979126,-2.5578114970434274e-06,-4.381015416936307e-06,0.05677624479382032,0.00010418293823022395,0.006331607699394226,-0.003771994961425662,-9.223942050745179e-05,-1.459500295693534e-05,-8.661155506532022e-05
8,1621955082.4424868,0.0,-0.03976112976670265,-0.019354650750756264,0.01051146350800991,-1.6737987607873261e-06,-5.430047226612222e-06,0.05677810214846731,0.008626298978924751,-0.00219050794839859,0.0068806493654847145,-2.2800516793066447e-06,-3.629285697439386e-05,-0.00010468608865198809
9,1621955082.4525824,0.0,-0.039729997515678406,-0.019362302497029305,0.010520832613110542,-2.7173570186986296e-06,-6.10766783581268e-06,0.05677363609313571,0.0011694474378600717,-0.004321036860346794,0.003684856230393052,-8.062847638812845e-05,-0.00015857849053827985,-2.2490977598458585e-05
10,1621955082.462529,0.0,-0.03972272947430611,-0.019348332658410072,0.01048007607460022,-9.623552511203726e-07,-7.403330541916331e-06,0.05677527620238081,0.00010418293823022395,-0.004321036860346794,-0.000576201593503356,-6.770101775653263e-05,-0.00020760819179476095,-5.709923826168373e-05
11,1621955082.4727297,0.0,-0.03972005471587181,-0.01933087594807148,0.010514095425605774,-9.100204397885503e-07,-6.788035949688298e-06,0.056776924363033804,0.00010418293823022395,0.001005285419523716,0.00261959177441895,1.4181555085004728e-05,-2.6453066286263275e-05,-0.00012537730043123528
12,1621955082.4824653,0.0,-0.039713382720947266,-0.019288314506411552,0.01053321547806263,1.3307909338122759e-06,-7.063771086175674e-06,0.05677992857497237,0.004365240689367056,-5.997903645038605e-05,0.0047501204535365105,8.735653648361503e-05,4.291391203189147e-05,-0.0001346675653488721
13,1621955082.4925978,0.0,-0.039716750383377075,-0.0193131472915411,0.010519694536924362,-6.27300249661511e-07,-6.95554471182025e-06,0.056781410829968806,-0.0020263460464775562,-0.004321036860346794,0.003684856230393052,2.378043173985159e-05,-5.8191177614041075e-05,0.00012061033384906844
14,1621955082.5026236,0.0,-0.03972892463207245,-0.019282152876257896,0.010500622913241386,1.405965497872086e-06,-7.0861274666794705e-06,0.05677832588792968,-0.005222139414399862,0.001005285419523716,-0.001641466049477458,-3.481163136796297e-05,-3.342786072260684e-05,-8.01745932113367e-05
