,time,gait,r,p,y,x,yy,z,wx,wy,wz,vx,vy,vz
0,1625660505.060979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1625660505.1261213,0.0,-0.05809599161148071,-0.042950037866830826,0.005524949170649052,-1.1722627565741162e-06,1.8173233984480897e-06,0.09723595042840555,-0.0007890425622463226,-0.005024975165724754,-0.008450743742287159,-7.24629583471663e-05,0.00035380515322251373,-0.0002902650256567878
2,1625660505.1348724,0.0,-0.058107782155275345,-0.042947541922330856,0.0055212825536727905,-2.785278600536678e-07,2.923123386809612e-06,0.09723887472345535,0.0056025441735982895,-0.009286032989621162,-0.0020591572392731905,-4.325309502922563e-05,0.0001698364980222917,9.546655772867373e-05
3,1625660505.144789,0.0,-0.058098867535591125,-0.042931415140628815,0.005519143305718899,1.3122740688334411e-06,2.127015688156708e-06,0.09723908842725354,0.0002762218937277794,0.0034971407148987055,-0.0020591572392731905,-3.05446892319583e-05,4.216011200876011e-06,0.00010330101930354763
4,1625660505.1547377,0.0,-0.058115292340517044,-0.042924631386995316,0.005487481132149696,8.171659230463146e-07,2.643448992804831e-06,0.0972410864529881,-0.0029195714741945267,-0.0028944460209459066,-0.005254950374364853,3.556122182737636e-05,-3.403820331995378e-05,9.151303825594365e-05
5,1625660505.1647453,0.0,-0.05810768902301788,-0.04292086511850357,0.005522356368601322,5.720357412752897e-07,6.10566939104884e-07,0.0972366846886821,-0.0029195714741945267,0.00775819830596447,0.01178928092122078,2.6611269186782704e-05,8.340233563550771e-05,-1.2652515206304582e-05
6,1625660505.1771224,0.0,-0.05809302255511284,-0.04289824515581131,0.0055228108540177345,2.7722365216545364e-06,-8.168809163128232e-07,0.09723709046234602,0.0013414863497018814,0.0003013473469763994,0.0022019005846232176,0.00014814052378845906,1.4275559981374933e-05,-0.00010303877669538634
7,1625660505.1904988,0.0,-0.05809462070465088,-0.042918745428323746,0.005515999160706997,2.5656094765069692e-06,6.707953086534935e-07,0.09723939551344885,-0.0007890425622463226,-0.007155504077672958,0.005397694185376167,9.112942620101457e-05,6.410973615648551e-06,-3.774814913508878e-05
8,1625660505.2012115,0.0,-0.058116018772125244,-0.04291431978344917,0.0055451905354857445,2.80398529008824e-06,1.275449031508391e-06,0.09723936765957075,-0.0029195714741945267,0.0013666118029505014,0.0011366361286491156,-3.516198588308764e-06,5.1861792567402404e-05,-5.9394113237470644e-05
9,1625660505.2092063,0.0,-0.05811035633087158,-0.04290184751152992,0.005542590282857418,2.9153874729417883e-06,9.042624987687375e-07,0.09724062987808982,0.008798337541520596,-0.005024975165724754,0.005397694185376167,8.264314237850921e-05,2.995708442789106e-05,1.7773175810318473e-05
10,1625660505.2191553,0.0,-0.058103062212467194,-0.042933396995067596,0.005510501563549042,-1.2416106279292127e-06,2.7296872142229534e-06,0.09724116741025164,0.0002762218937277794,-0.0028944460209459066,7.137167267501354e-05,-0.00011518556970169721,-5.2011384059561566e-06,1.917655873460316e-05
11,1625660505.2290683,0.0,-0.05812155827879906,-0.04296635091304779,0.005514032207429409,-4.468029180755562e-06,3.4178550120528284e-06,0.0972406359553056,-0.0018543070182204247,-0.0018291815649718046,7.137167267501354e-05,-0.0004852632949329856,-1.5433165903989101e-06,-8.647298358132122e-05
12,1625660505.2390652,0.0,-0.058137960731983185,-0.04294696822762489,0.005518952384591103,6.219317324335227e-08,7.173019030179417e-06,0.09723692635683816,-0.0018543070182204247,-0.0018291815649718046,-0.004189685918390751,-0.0001739548160855971,2.6018012391481254e-05,-0.00011989716677541961
13,1625660505.249155,0.0,-0.05813070014119148,-0.042938899248838425,0.005513554438948631,6.185405798248e-07,2.0933067387263193e-06,0.09723902130749192,-0.003984835930168629,-0.0028944460209459066,-0.0009938927832990885,0.00014475758636729833,-1.3675326764641906e-05,-5.543089215270106e-05
14,1625660505.2590628,0.0,-0.058143943548202515,-0.042892612516880035,0.0055022090673446655,3.1526325054570536e-06,5.633355898142234e-06,0.09723913187743209,-0.0029195714741945267,0.0013666118029505014,-0.0009938927832990885,0.00017378342305065538,-1.3517041709968702e-05,1.3225411200416758e-05
15,1625660505.2691064,0.0,-0.05815279483795166,-0.042848892509937286,0.00549642089754343,8.281396223025483e-06,6.717178894471987e-06,0.09724098310630411,-0.0018543070182204247,0.0003013473469763994,0.0022019005846232176,0.00043508124998475266,0.00020892877264958327,-2.320002853884368e-06
16,1625660505.2793097,0.0,-0.05815074220299721,-0.042853694409132004,0.005495584569871426,7.991373033505722e-06,6.291507472597213e-06,0.09724023705356982,0.0002762218937277794,0.0013666118029505014,-0.004189685918390751,0.0002655411069723856,2.895855329727949e-05,7.769683484891776e-05
17,1625660505.2891734,0.0,-0.058148566633462906,-0.04287715256214142,0.00548284687101841,6.820724538218748e-06,5.382952303747968e-06,0.09723963761312251,-0.005050100386142731,0.005627669394016266,7.137167267501354e-05,-0.00017856517182250758,-7.185819828589313e-05,-3.6682155845650965e-05
18,1625660505.2990909,0.0,-0.058165326714515686,-0.0428348071873188,0.005478961393237114,9.733940359975268e-06,8.189201771736931e-06,0.09724111451596869,-0.0018543070182204247,-0.0018291815649718046,0.005397694185376167,3.199611402012046e-05,0.00011213435780779799,-3.0363598943569438e-05
19,1625660505.3089325,0.0,-0.05816331133246422,-0.04281668737530708,0.00546774547547102,1.2789973336757576e-05,8.097818494388898e-06,0.09724032884421671,0.0034720152616500854,-0.0028944460209459066,-0.0020591572392731905,0.00023022090975384398,0.00017275795817843717,6.863021356911642e-05
20,1625660505.3190415,0.0,-0.05814133957028389,-0.04283923655748367,0.005465304479002953,1.0342744955690875e-05,5.797412780512989e-06,0.09724180396903725,-0.0007890425622463226,-0.005024975165724754,0.0032671650405973196,1.1675557431930795e-05,-6.373984529652346e-05,5.753271780277868e-06
21,1625660505.3291245,0.0,-0.058126699179410934,-0.04282783716917038,0.005482373759150505,1.1442332611195927e-05,5.302809223374505e-06,0.09724197103235101,0.0034720152616500854,-0.0028944460209459066,-0.0009938927832990885,-4.187065840158026e-05,-0.00018024184238429826,1.142881013579403e-07
22,1625660505.3392873,0.0,-0.058140337467193604,-0.04282727092504501,0.005487285554409027,1.0725221566372511e-05,5.518151702840757e-06,0.09723906362516212,0.009863601997494698,-0.0018291815649718046,-0.0009938927832990885,-6.491246929240999e-05,-0.00010108443335326741,-0.0001496149047039623
23,1625660505.3491983,0.0,-0.05814278870820999,-0.04281991347670555,0.005488591268658638,1.1443236410120516e-05,5.726878015921422e-06,0.09723904816411591,-0.005050100386142731,-0.0028944460209459066,0.004332429729402065,-3.410183810500215e-05,-4.760881925092435e-06,-0.00014392627418956721
24,1625660505.3591087,0.0,-0.05811483412981033,-0.04281506687402725,0.005493230186402798,1.2791892466022803e-05,3.0128363743275877e-06,0.09724067343805143,-0.0018543070182204247,0.0013666118029505014,0.0011366361286491156,4.239770790299159e-05,-0.0001178130265124668,8.86826580319881e-05
25,1625660505.3695138,0.0,-0.05812998116016388,-0.042773667722940445,0.005507598631083965,1.4308419917563597e-05,4.395682633585862e-06,0.09724321854409945,0.0034720152616500854,0.0003013473469763994,0.004332429729402065,0.00014426320592646997,-9.174193124107204e-05,0.00018578330671388223
26,1625660505.3792338,0.0,-0.05812682583928108,-0.04271912947297096,0.005480662919580936,2.101543566764702e-05,3.373275047069413e-06,0.09724297680661109,0.0002762218937277794,0.00775819830596447,7.137167267501354e-05,0.00036522328228244,3.19864180656326e-05,1.1554988661599406e-05
27,1625660505.38911,0.0,-0.0581292100250721,-0.04273231327533722,0.005484594963490963,1.8902842006687792e-05,4.240570912229791e-06,0.09724065604959042,0.0024067508056759834,-0.0018291815649718046,0.0011366361286491156,0.00021980590560829324,3.7492541584735954e-05,-0.00011584835088199305
28,1625660505.3990479,0.0,-0.05814720690250397,-0.042718809098005295,0.005496662110090256,2.0907170887596305e-05,5.14833114573926e-06,0.09724286855067735,-0.006115364842116833,0.0003013473469763994,-0.0009938927832990885,-1.3443471367602689e-05,3.583754993202062e-05,5.2158209413873033e-05
29,1625660505.4091797,0.0,-0.058153919875621796,-0.04269194230437279,0.0055207423865795135,2.382616187156933e-05,6.540168727371676e-06,0.09724081426206108,-0.0018543070182204247,-0.0007639171089977026,0.012854545377194881,0.00017885843021869867,3.318543755171075e-05,-6.145977164806088e-06
30,1625660505.419023,0.0,-0.05810735374689102,-0.04269515722990036,0.005510898306965828,8.104993022485518e-06,-6.385586015504596e-06,0.09729833636130102,0.0109288664534688,0.0003013473469763994,-0.011646537110209465,-0.00022660062912568436,-0.00030379857256328377,0.0012098550411264177
31,1625660505.4293303,0.0,-0.05812022462487221,-0.04103488102555275,0.005440693348646164,-0.0006624457916125023,-0.00046468349898623473,0.10219607968518381,-0.3118462562561035,0.24637743830680847,-0.011646537110209465,-0.03061920905439443,-0.030693547085530147,0.26617873740812564
32,1625660505.4391525,0.0,-0.05648789182305336,-0.03733101859688759,0.005164425820112228,-0.0013366231855812191,-0.0015774036685053672,0.1088112310655428,0.22717754542827606,0.6682221293449402,0.007528223097324371,-0.06999177927909576,-0.08346128510613059,0.627420183339813
33,1625660505.4490616,0.0,-0.05776577815413475,-0.02764282561838627,0.004949057474732399,-0.0006534395248443889,-0.0017116895236155213,0.11018034715541943,-0.1680355668067932,1.1923322677612305,0.05546512454748154,-0.01118124388301424,-0.07179776544979291,0.4592116831706541
34,1625660505.459217,0.0,-0.056269753724336624,-0.01834031008183956,0.004956867545843124,0.0001438993197466487,-0.0013874295357721306,0.10964284784220586,0.090823695063591,0.8269465565681458,0.052269332110881805,0.07489488017886745,-0.00039506891187010074,0.06952943518215962
35,1625660505.4691472,0.0,-0.056181199848651886,-0.012843279168009758,0.005143121816217899,0.0003956671378066226,-0.0013226456363361686,0.1111446846764286,0.16432695090770721,0.49245354533195496,0.05013880133628845,0.06315240005410074,0.022748579780655722,0.03502365585608358
36,1625660505.4792595,0.0,-0.05406072363257408,-0.010028645396232605,0.0053105344995856285,0.00018863071256872144,-0.0017699653806379223,0.11383512106088509,0.2303733378648758,0.26661747694015503,0.03948615491390228,0.010398139062688699,-0.013538103381911788,0.19788462135042817
