,time,gait,r,p,y,x,yy,z,wx,wy,wz,vx,vy,vz
0,1625905303.5385568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1625905303.6063104,0.0,-0.0778743177652359,-0.004840362351387739,0.008503368124365807,-2.570449038827305e-07,-1.8013739059782874e-06,0.08630722970736429,0.005295642651617527,-0.011080358177423477,0.006795960944145918,0.0005540400504483046,0.00017429564198180144,0.0005568910167781486
2,1625905303.6163032,0.0,-0.07787862420082092,-0.004828074015676975,0.008512367494404316,-4.6626868204641125e-07,-2.586336531676392e-06,0.08630117332200782,-0.0010959439678117633,-0.0025582427624613047,0.004665432032197714,0.0002027538286506122,4.485668588202008e-05,-7.934366793439774e-06
3,1625905303.6263998,0.0,-0.07786566019058228,-0.00487386854365468,0.008532053790986538,-2.910993565537201e-06,-4.602104231136994e-06,0.086303927128777,-0.002161208540201187,-0.013210887089371681,-0.003856683848425746,-0.00016312202721650287,-9.456460179884376e-05,-6.760729618497191e-07
4,1625905303.636303,0.0,-0.07787108421325684,-0.004902324639260769,0.008532220497727394,-7.179685991225149e-06,-2.3095931533448355e-06,0.08630095161033721,0.0010345849441364408,-0.0025582427624613047,0.0014696384314447641,-0.00040654288335334704,-0.00011492015794626055,0.00015802778534491975
5,1625905303.6462781,0.0,-0.0778803676366806,-0.004837587475776672,0.00854543223977089,-1.5856105828673805e-06,-1.4498900791637404e-06,0.08630263168048574,0.006360907107591629,0.0006375506054610014,0.00040437403367832303,-2.6495720389579254e-05,7.001889217973522e-05,4.972188974050992e-05
6,1625905303.6562886,0.0,-0.0778796523809433,-0.004811924882233143,0.008562338538467884,1.1784727423566621e-06,-2.4925029274078248e-06,0.08630401625287262,0.005295642651617527,0.004898608662188053,0.003600167343392968,0.0003568474738967358,2.1140996854376075e-05,7.738578568632124e-05
7,1625905303.666287,0.0,-0.07790518552064896,-0.004850468598306179,0.008562646806240082,-5.09076668462477e-06,-1.273935900727996e-06,0.0863049684453523,-0.005357001908123493,-0.013210887089371681,-0.010248270817101002,-3.681632703253554e-05,-1.873802435867207e-05,4.7536103726357175e-05
8,1625905303.676344,0.0,-0.07791171222925186,-0.004833588842302561,0.008568945340812206,-1.0314081229645389e-06,2.4235873425509924e-07,0.08630198119909077,0.003165113739669323,0.0027680795174092054,-0.007052476983517408,-0.00012026809349903616,0.00014326037817823513,-6.87214590507688e-05
9,1625905303.6862845,0.0,-0.0779123604297638,-0.004866180010139942,0.008566265925765038,-3.5750992327665543e-06,2.703973618484179e-07,0.08630174306280351,-0.0010959439678117633,-0.0025582427624613047,-0.000660890422295779,-2.3564016951340115e-06,7.422566460222093e-05,-0.00010388025438888237
10,1625905303.696295,0.0,-0.07790257036685944,-0.004831156227737665,0.008588192984461784,-8.763880137221958e-07,4.2796537327166595e-07,0.0863018411324374,0.005295642651617527,-0.0014929783064872026,0.005730696488171816,-2.03391807887133e-05,-5.811028985904286e-06,5.305018656027924e-06
11,1625905303.7065055,0.0,-0.07792633771896362,-0.004823754541575909,0.008573560975492,-2.685493955059681e-07,2.5301980147163228e-06,0.08630166680071982,-0.002161208540201187,0.0038333439733833075,-0.001726154936477542,5.734412667325354e-05,0.00020687789318041028,-0.00010173557950801146
12,1625905303.7163146,0.0,-0.07792967557907104,-0.004795268643647432,0.008580873720347881,2.258543002980895e-06,7.409389433943314e-07,0.0863035343977246,-3.067955549340695e-05,-0.004688771441578865,-0.000660890422295779,0.00013084709652781974,0.00021404416668522876,-4.199056365031044e-05
13,1625905303.7262912,0.0,-0.07792647927999496,-0.00478698406368494,0.008580337278544903,3.0349966006829043e-06,2.5429775762919604e-06,0.0863015891588243,-0.005357001908123493,0.0038333439733833075,-0.001726154936477542,0.00013262777221593534,-4.13582858594734e-05,0.00012065191712783974
14,1625905303.7363133,0.0,-0.07792498171329498,-0.0047711762599647045,0.008597678504884243,4.9285951297869945e-06,1.4669476238945989e-06,0.08630312207637687,0.003165113739669323,-0.0036235072184354067,0.003600167343392968,6.421999322440581e-05,4.0381133594201326e-05,-8.673863751854479e-05
15,1625905303.746383,0.0,-0.07790280878543854,-0.004739862866699696,0.008615993894636631,5.379952056301651e-06,1.352111212979401e-06,0.08629903153356866,-0.002161208540201187,0.0027680795174092054,0.002534902887418866,7.743614182839824e-05,-0.0001072073876139061,-0.00013692030898506725
16,1625905303.7564042,0.0,-0.07791987806558609,-0.004752102307975292,0.00859048031270504,4.9232117144970555e-06,-1.8517634667314375e-07,0.08630085951600337,0.002099849283695221,-0.0014929783064872026,0.0014696384314447641,-3.1381017750304634e-05,-9.717305699227924e-05,-5.5095000971798075e-05
17,1625905303.76632,0.0,-0.07790511101484299,-0.00473924120888114,0.008585507981479168,7.052360109192912e-06,6.872947134403673e-07,0.08630368017994045,-0.0010959439678117633,0.0017028150614351034,-0.001726154936477542,8.238282146022727e-06,-8.788530043911268e-06,0.00016374222827620285
18,1625905303.7763479,0.0,-0.07790374010801315,-0.0047236415557563305,0.008578229695558548,7.6030512474664635e-06,-4.5879057108261234e-07,0.0862993421201565,-0.004291737452149391,-0.0036235072184354067,0.0014696384314447641,9.894523856566934e-05,-6.0255526652705365e-05,-5.329088253122718e-05
19,1625905303.7864332,0.0,-0.07789678871631622,-0.004729779902845621,0.008583355695009232,6.070094131324644e-06,-2.041012968648226e-06,0.08630420155398257,0.005295642651617527,0.00809440203011036,0.009991753846406937,-3.945698696304652e-05,-0.00010460041076217248,9.402080348112834e-05
20,1625905303.7962701,0.0,-0.0778980553150177,-0.004695568233728409,0.008572464808821678,9.26028850774252e-06,-1.0475299047629782e-06,0.08629989077845783,0.0010345849441364408,-0.0036235072184354067,0.0014696384314447641,9.157169831938318e-05,-3.8307480655015285e-05,-5.755123878044754e-07
21,1625905303.8064423,0.0,-0.07789542526006699,-0.004663559608161449,0.008591747842729092,1.353997137896329e-05,-1.0912517713415615e-06,0.08630411843651484,0.002099849283695221,-0.005754035897552967,0.003600167343392968,0.00032783930873912564,1.6265858900426175e-05,-0.00020111109596639113
22,1625905303.8162642,0.0,-0.07787863910198212,-0.0046456074342131615,0.008587428368628025,1.5190197823249096e-05,-1.5089220717842688e-06,0.08630251864598622,-3.067955549340695e-05,0.00809440203011036,-0.000660890422295779,0.00021749777074296726,-1.7198688517963702e-05,6.030860699074325e-05
23,1625905303.8262653,0.0,-0.07787148654460907,-0.004648376256227493,0.008594367653131485,1.481738979126207e-05,-4.173689004641212e-06,0.08630305404822895,0.006360907107591629,-0.0025582427624613047,0.008926489390432835,6.699606604634985e-05,-0.00014624672122225382,-7.945383632149372e-05
24,1625905303.8363755,0.0,-0.0778476744890213,-0.0046229055151343346,0.008581944741308689,1.624566905029934e-05,-4.253135578974332e-06,0.08630182997386872,-0.002161208540201187,0.00809440203011036,-0.002791419392451644,1.7517165554329274e-05,-0.0001944135744834508,-5.906509684036849e-05
25,1625905303.8463552,0.0,-0.07785345613956451,-0.004618012346327305,0.00858503021299839,1.6622013460441953e-05,-3.742395565865808e-06,0.08630343810091819,-0.0010959439678117633,-0.0004277138505131006,-0.002791419392451644,6.235540784121632e-05,-5.844990552858492e-05,-2.6784382278407917e-05
26,1625905303.8563595,0.0,-0.07787007838487625,-0.004581822548061609,0.008604895323514938,1.941283856524839e-05,-3.3509939078163464e-06,0.0863034795657243,-0.004291737452149391,0.0038333439733833075,0.006795960944145918,0.00012795172475258817,3.715594286690074e-05,9.367559184889265e-05
27,1625905303.8663385,0.0,-0.07785998284816742,-0.004594335798174143,0.008597113192081451,1.947022432153417e-05,-4.106876175705154e-06,0.086304807730164,-0.002161208540201187,-0.007884564809501171,-0.003856683848425746,8.222582499077927e-05,-7.4302001334043185e-06,-7.753695644755201e-06
28,1625905303.8763065,0.0,-0.07786734402179718,-0.004568976350128651,0.0086048673838377,2.131984076479687e-05,-2.4778650035139904e-06,0.08630294944651035,-0.003226472996175289,0.005963873118162155,0.0014696384314447641,1.8091558583770896e-05,-5.979776592963432e-06,-0.00011626395756632884
29,1625905303.8863347,0.0,-0.0778636634349823,-0.004578789696097374,0.00860452651977539,2.0708254531827397e-05,-3.805810987564384e-06,0.08630311900145897,0.002099849283695221,0.0017028150614351034,0.003600167343392968,4.676711350037073e-05,1.3747081102330137e-05,-1.2812132812364447e-05
30,1625905303.8963654,0.0,-0.07786227762699127,-0.0045805806294083595,0.008609825745224953,2.048403777439589e-05,-2.9258547348601227e-06,0.08630290504984289,0.003165113739669323,-0.004688771441578865,0.005730696488171816,-2.3611100575107258e-05,-3.3475898092091696e-05,8.563702474612998e-05
31,1625905303.9064958,0.0,-0.0778624564409256,-0.004590574651956558,0.00859895721077919,1.9006820173313177e-05,-5.051509325303127e-06,0.08630191401627658,0.004230378195643425,0.0027680795174092054,-0.005987212527543306,-6.068292319248743e-05,-6.410479719456365e-05,-0.0001699527746970293
32,1625905303.9163458,0.0,-0.07785716652870178,-0.004596084821969271,0.008590801618993282,1.9421560257269765e-05,-4.352322308102952e-06,0.08630320239094279,-0.0010959439678117633,0.005963873118162155,0.00040437403367832303,-9.651181321003433e-05,-6.007939685926396e-05,-0.0001900271044604444
33,1625905303.926454,0.0,-0.07785951346158981,-0.00460206950083375,0.008602157235145569,1.6677035761560044e-05,-4.199859542676487e-06,0.08630308341882145,-0.004291737452149391,-0.005754035897552967,0.009991753846406937,-6.393502991301963e-05,-5.42308883617483e-06,6.250256873354643e-05
34,1625905303.936337,0.0,-0.07785606384277344,-0.004591095261275768,0.008596111088991165,1.9763927719955443e-05,-4.455780846963908e-06,0.08630319044506544,0.0010345849441364408,-0.0014929783064872026,-0.002791419392451644,-3.0704701807864115e-06,-3.2615339970472555e-05,1.1791337597507417e-05
35,1625905303.9463975,0.0,-0.07779965549707413,-0.004608995746821165,0.008596559055149555,1.703703129130041e-05,-9.460548806725089e-06,0.08630278520811116,0.004230378195643425,0.0017028150614351034,0.003600167343392968,-4.5436163822647386e-05,-0.00023069106528145834,5.319635353884109e-06
36,1625905303.9563336,0.0,-0.07778548449277878,-0.004641026724129915,0.008611941710114479,1.526216815930792e-05,-1.0611603689390792e-05,0.08630578560976365,-0.003226472996175289,-0.004688771441578865,-0.001726154936477542,-0.00020809820993714868,-0.000311095487602511,0.00013218337249027215
37,1625905303.9662967,0.0,-0.0777997151017189,-0.004667028784751892,0.008607476949691772,1.3074068857150956e-05,-9.392055682608258e-06,0.08630551804061151,-3.067955549340695e-05,-0.006819300353527069,0.002534902887418866,-0.00023120099089629244,-7.828326796510629e-06,-1.5010541507658379e-05
38,1625905303.9764473,0.0,-0.07778389006853104,-0.004674073774367571,0.008625796064734459,1.0729237886537846e-05,-1.1178811504621022e-05,0.0863015484809419,-0.004291737452149391,0.007029137574136257,0.004665432032197714,-0.00031116877294992223,-8.110671441359528e-06,-0.0001614307236331477
39,1625905303.9865284,0.0,-0.0777844786643982,-0.004671184346079826,0.008611470460891724,1.1676420028305934e-05,-1.1864498749944441e-05,0.08630299167456724,-3.067955549340695e-05,0.0017028150614351034,0.0014696384314447641,-8.443961685028657e-05,-8.744019420020734e-05,-8.879694622500904e-06
40,1625905303.9966502,0.0,-0.07776088267564774,-0.004706217907369137,0.008611856028437614,8.886751433095919e-06,-1.2905184375751333e-05,0.08630298317953113,0.005295642651617527,-0.0004277138505131006,0.0014696384314447641,-6.206794717169771e-05,-8.408014197282668e-05,0.00011765163229060758
41,1625905304.006649,0.0,-0.07776821404695511,-0.0047247400507330894,0.008591653779149055,8.346655180999085e-06,-1.109770502440155e-05,0.08630405686453019,-0.0010959439678117633,-0.004688771441578865,-0.003856683848425746,-0.00013264125623665642,6.7488670364971196e-06,0.00015502348017704167
42,1625905304.0167024,0.0,-0.07776356488466263,-0.00473327049985528,0.008620064705610275,6.19990117887298e-06,-1.2703291470711475e-05,0.08630303589288343,0.003165113739669323,-0.005754035897552967,0.004665432032197714,-0.00011475789004817089,6.673440713922738e-05,5.024229489284787e-05
43,1625905304.0265212,0.0,-0.07779282331466675,-0.004768009297549725,0.008597010746598244,3.5309781683534602e-06,-9.120155969558064e-06,0.08630397944213865,-0.006422266364097595,0.0017028150614351034,-0.005987212527543306,-0.0003187149932856906,6.193527430593938e-05,-7.592753157466514e-05
